ntdid,4 Digit NTDID,name,reporter,mode,servicetype,time,Time Service Begins,Time Service Ends,veh_oper,veh_avai,Vehicles in Operation,vmt,vmt_rev,Deadhead Miles,Scheduled Revenue Miles,Total actual hours,Total actual revenue hours,Deadhead hours,Charter service hours,School bus hours,Trains in operation,Total actual miles,Total actual revenue miles,Deadhead Miles,Total actual hours,Total actual revenue hours,Deadhead hours,Unlinked Passenger Trips (UPT),ADA UPT,Sponsored Service,pmt,Days of service operated,Days not operated due to strikes,Strike Comment,Days not operated due to officially declared emergencies,Emergency Comment,BRT Non-Statutory Mixed Traffic,Mixed Traffic Right of Way (ROW)
20096,2096,Putnam County Transit,Full Reporter: Operating,DR,PT,Average Typical Saturday,8:00:00 AM,5:00:00 PM,,,2,231,197,34,,13,12,1,,,,,,,,,,20,,,8174,52,,,,,,
20096,2096,Putnam County Transit,Full Reporter: Operating,DR,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
20096,2096,Putnam County Transit,Full Reporter: Operating,DR,PT,Annual Total,,,8,9,,207162,176604,30558,,11755,10737,1018,,,,,,,,,,19122,19122,,149921,,,,,,0,0
20096,2096,Putnam County Transit,Full Reporter: Operating,MB,PT,Average Weekday - AM Peak,9:00:00 AM,12:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20096,2096,Putnam County Transit,Full Reporter: Operating,MB,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20096,2096,Putnam County Transit,Full Reporter: Operating,MB,PT,Average Weekday - PM Peak,12:00:00 PM,5:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20096,2096,Putnam County Transit,Full Reporter: Operating,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20096,2096,Putnam County Transit,Full Reporter: Operating,MB,PT,Average Typical Weekday,4:50:00 AM,9:00:00 PM,,,6,1557,1530,27,1545,68,66,2,,,,,,,,,,437,,,1302006,254,0,,3,State declared emergency 1 and inclement weather 2 days,,
20096,2096,Putnam County Transit,Full Reporter: Operating,MB,PT,Average Typical Saturday,8:00:00 AM,6:00:00 PM,,,5,872,812,60,820,41,40,1,,,,,,,,,,253,,,161029,52,0,,0,,,
20096,2096,Putnam County Transit,Full Reporter: Operating,MB,PT,Average Typical Sunday,11:00:00 AM,5:45:00 PM,,,1,98,42,56,42,8,7,1,,,,,,,,,,29,,,10383,31,0,,0,,,
20096,2096,Putnam County Transit,Full Reporter: Operating,MB,PT,Annual Total,,,6,14,,443882,432249,11633,436571,19579,18933,646,0,0,,,,,,,,125029,,,1473418,,,,,,0,127
20098,2098,Port Authority Trans-Hudson Corporation,Full Reporter: Operating,FB,PT,Average Weekday - AM Peak,6:00:00 AM,10:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20098,2098,Port Authority Trans-Hudson Corporation,Full Reporter: Operating,FB,PT,Average Weekday - Midday,10:00:00 AM,3:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20098,2098,Port Authority Trans-Hudson Corporation,Full Reporter: Operating,FB,PT,Average Weekday - PM Peak,3:00:00 PM,7:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20098,2098,Port Authority Trans-Hudson Corporation,Full Reporter: Operating,FB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20098,2098,Port Authority Trans-Hudson Corporation,Full Reporter: Operating,FB,PT,Average Typical Weekday,6:00:00 AM,10:00:00 PM,,,5,492,492,0,492,57,57,0,,,,,,,,,,4322,,,11873,254,,,,,,
20098,2098,Port Authority Trans-Hudson Corporation,Full Reporter: Operating,FB,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20098,2098,Port Authority Trans-Hudson Corporation,Full Reporter: Operating,FB,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20098,2098,Port Authority Trans-Hudson Corporation,Full Reporter: Operating,FB,PT,Annual Total,,,5,5,,124917,124917,0,124917,14580,14580,0,,,,,,,,,,1097832,,,3015854,,,,,,0,0
20098,2098,Port Authority Trans-Hudson Corporation,Full Reporter: Operating,HR,DO,Average Weekday - AM Peak,6:00:00 AM,9:00:00 AM,,,281,,,,,,,,,,38,,,,,,,,,,,,,,,,,
20098,2098,Port Authority Trans-Hudson Corporation,Full Reporter: Operating,HR,DO,Average Weekday - Midday,9:00:00 AM,4:00:00 PM,,,131,,,,,,,,,,18,,,,,,,,,,,,,,,,,
20098,2098,Port Authority Trans-Hudson Corporation,Full Reporter: Operating,HR,DO,Average Weekday - PM Peak,4:00:00 PM,6:30:00 PM,,,274,,,,,,,,,,37,,,,,,,,,,,,,,,,,
20098,2098,Port Authority Trans-Hudson Corporation,Full Reporter: Operating,HR,DO,Average Weekday - Other,,,,,160,,,,,,,,,,22,,,,,,,,,,,,,,,,,
20098,2098,Port Authority Trans-Hudson Corporation,Full Reporter: Operating,HR,DO,Average Typical Weekday,12:00:00 AM,12:00:00 AM,,,281,45477,42525,2952,45886,2925,2265,660,,,38,6085,5695,390,397,308,89,277459,,,1165704,250,0,,0,,,
20098,2098,Port Authority Trans-Hudson Corporation,Full Reporter: Operating,HR,DO,Average Typical Saturday,12:00:00 AM,12:00:00 AM,,,81,17993,17173,820,18061,1460,1138,322,,,11,2429,2324,105,198,154,44,128472,,,548305,52,0,,0,,,
20098,2098,Port Authority Trans-Hudson Corporation,Full Reporter: Operating,HR,DO,Average Typical Sunday,12:00:00 AM,12:00:00 AM,,,52,11775,11213,562,11766,949,738,211,,,7,1581,1509,72,128,100,28,111511,,,476138,63,0,,0,,,
20098,2098,Port Authority Trans-Hudson Corporation,Full Reporter: Operating,HR,DO,Annual Total,,,299,350,,13863846,13290009,573837,13304740,876875,769446,107429,,,,1767432,1658650,108782,118953,92322,26631,83070376,,,349934640,,,,,,0,0
20099,2099,"Staten Island Rapid Transit Operating Authority, dba: MTA Staten Island Railway",Full Reporter: Operating,HR,DO,Average Weekday - AM Peak,5:30:00 AM,8:59:00 AM,,,44,,,,,,,,,,11,,,,,,,,,,,,,,,,,
20099,2099,"Staten Island Rapid Transit Operating Authority, dba: MTA Staten Island Railway",Full Reporter: Operating,HR,DO,Average Weekday - Midday,9:00:00 AM,4:29:00 PM,,,24,,,,,,,,,,6,,,,,,,,,,,,,,,,,
20099,2099,"Staten Island Rapid Transit Operating Authority, dba: MTA Staten Island Railway",Full Reporter: Operating,HR,DO,Average Weekday - PM Peak,4:30:00 PM,8:30:00 PM,,,44,,,,,,,,,,11,,,,,,,,,,,,,,,,,
20099,2099,"Staten Island Rapid Transit Operating Authority, dba: MTA Staten Island Railway",Full Reporter: Operating,HR,DO,Average Weekday - Other,,,,,16,,,,,,,,,,4,,,,,,,,,,,,,,,,,
20099,2099,"Staten Island Rapid Transit Operating Authority, dba: MTA Staten Island Railway",Full Reporter: Operating,HR,DO,Average Typical Weekday,12:00:00 AM,11:59:00 PM,,,44,8510,7532,978,7572,506,464,42,,,11,2128,1883,245,127,116,11,29382,,,184158,254,,,,,,
20099,2099,"Staten Island Rapid Transit Operating Authority, dba: MTA Staten Island Railway",Full Reporter: Operating,HR,DO,Average Typical Saturday,12:00:00 AM,11:59:00 PM,,,16,5238,4937,301,4944,354,344,10,,,4,1309,1234,75,89,86,3,8610,,,53968,56,,,,,,
20099,2099,"Staten Island Rapid Transit Operating Authority, dba: MTA Staten Island Railway",Full Reporter: Operating,HR,DO,Average Typical Sunday,12:00:00 AM,11:59:00 PM,,,16,5132,4866,266,4888,348,340,8,,,4,1283,1216,67,87,85,2,6485,,,40647,55,,,,,,
20099,2099,"Staten Island Rapid Transit Operating Authority, dba: MTA Staten Island Railway",Full Reporter: Operating,HR,DO,Annual Total,,,44,63,,2737221,2457247,279974,2469096,167105,155527,11578,,,,684305,614312,69993,41776,38882,2894,8301793,,,52033871,,,,,,0,0
20100,2100,MTA Long Island Rail Road,Full Reporter: Operating,CR,DO,Average Weekday - AM Peak,6:00:00 AM,10:01:00 AM,,,975,,,,,,,,,,110,,,,,,,,,,,,,,,,,
20100,2100,MTA Long Island Rail Road,Full Reporter: Operating,CR,DO,Average Weekday - Midday,10:01:00 AM,4:00:00 PM,,,638,,,,,,,,,,72,,,,,,,,,,,,,,,,,
20100,2100,MTA Long Island Rail Road,Full Reporter: Operating,CR,DO,Average Weekday - PM Peak,4:00:00 PM,8:00:00 PM,,,969,,,,,,,,,,108,,,,,,,,,,,,,,,,,
20100,2100,MTA Long Island Rail Road,Full Reporter: Operating,CR,DO,Average Weekday - Other,,,,,710,,,,,,,,,,84,,,,,,,,,,,,,,,,,
20100,2100,MTA Long Island Rail Road,Full Reporter: Operating,CR,DO,Average Typical Weekday,12:00:00 AM,11:59:00 PM,,,975,239764,202652,37112,203793,7712,6547,1165,,,114,26963,23041,3922,878,759,119,333611,,,6349894,251,,,,,,
20100,2100,MTA Long Island Rail Road,Full Reporter: Operating,CR,DO,Average Typical Saturday,12:00:00 AM,11:59:00 PM,,,673,140567,137969,2598,138746,4642,4592,50,,,78,16484,16032,452,532,529,3,143887,,,3697126,55,,,,,,
20100,2100,MTA Long Island Rail Road,Full Reporter: Operating,CR,DO,Average Typical Sunday,12:00:00 AM,11:59:00 PM,,,651,140302,138342,1960,139121,4672,4574,98,,,78,16409,16064,345,530,526,4,105414,,,2035301,59,,,,,,
20100,2100,MTA Long Island Rail Road,Full Reporter: Operating,CR,DO,Annual Total,,,1014,1185,,76189734,66616031,9573703,67224820,2380596,2079945,300651,,,,8746392,7690115,1056277,287280,254485,32795,97869572,,,1917248083,,,,,,0,0
20113,2113,"Regional Transit Service, Inc. and Lift Line, Inc.",Full Reporter: Operating,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20113,2113,"Regional Transit Service, Inc. and Lift Line, Inc.",Full Reporter: Operating,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20113,2113,"Regional Transit Service, Inc. and Lift Line, Inc.",Full Reporter: Operating,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20113,2113,"Regional Transit Service, Inc. and Lift Line, Inc.",Full Reporter: Operating,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20113,2113,"Regional Transit Service, Inc. and Lift Line, Inc.",Full Reporter: Operating,DR,DO,Average Typical Weekday,5:00:00 AM,12:30:00 AM,,,37,5804,4755,1049,,351,305,46,,,,,,,,,,599,,,5152,260,,,,,,
20113,2113,"Regional Transit Service, Inc. and Lift Line, Inc.",Full Reporter: Operating,DR,DO,Average Typical Saturday,5:00:00 AM,12:30:00 AM,,,16,2456,1999,457,,150,131,19,,,,,,,,,,254,,,2180,52,,,,,,
20113,2113,"Regional Transit Service, Inc. and Lift Line, Inc.",Full Reporter: Operating,DR,DO,Average Typical Sunday,5:00:00 AM,12:30:00 AM,,,15,1746,1405,341,,122,107,15,,,,,,,,,,180,,,1550,53,,,,,,
20113,2113,"Regional Transit Service, Inc. and Lift Line, Inc.",Full Reporter: Operating,DR,DO,Annual Total,,,40,48,,1733348,1418063,315285,,105894,91958,13936,,,,,,,,,,178915,177255,,1538532,,,,,,0,0
20113,2113,"Regional Transit Service, Inc. and Lift Line, Inc.",Full Reporter: Operating,MB,DO,Average Weekday - AM Peak,6:30:00 AM,7:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20113,2113,"Regional Transit Service, Inc. and Lift Line, Inc.",Full Reporter: Operating,MB,DO,Average Weekday - Midday,7:00:00 AM,2:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20113,2113,"Regional Transit Service, Inc. and Lift Line, Inc.",Full Reporter: Operating,MB,DO,Average Weekday - PM Peak,2:30:00 PM,3:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20113,2113,"Regional Transit Service, Inc. and Lift Line, Inc.",Full Reporter: Operating,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20113,2113,"Regional Transit Service, Inc. and Lift Line, Inc.",Full Reporter: Operating,MB,DO,Average Typical Weekday,4:47:00 AM,1:42:00 AM,,,221,20518,17098,3420,20561,1742,1513,229,,,,,,,,,,58450,,,160048,255,0,,0,,,
20113,2113,"Regional Transit Service, Inc. and Lift Line, Inc.",Full Reporter: Operating,MB,DO,Average Typical Saturday,4:53:00 AM,1:42:00 AM,,,21,8073,7572,501,8075,707,671,36,,,,,,,,,,22998,,,62973,52,0,,0,,,
20113,2113,"Regional Transit Service, Inc. and Lift Line, Inc.",Full Reporter: Operating,MB,DO,Average Typical Sunday,5:12:00 AM,1:42:00 AM,,,17,6623,6292,331,6493,580,556,24,,,,,,,,,,18867,,,51662,58,0,,0,,,
20113,2113,"Regional Transit Service, Inc. and Lift Line, Inc.",Full Reporter: Operating,MB,DO,Annual Total,,,221,257,,6036072,5118768,917304,6039636,514853,452955,61898,0,0,,,,,,,,17194927,,,47083149,,,,,,0,990
20116,2116,"Centro of Cayuga, Inc.",Full Reporter: Operating,MB,DO,Average Weekday - AM Peak,7:00:00 AM,8:30:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20116,2116,"Centro of Cayuga, Inc.",Full Reporter: Operating,MB,DO,Average Weekday - Midday,8:30:00 AM,3:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20116,2116,"Centro of Cayuga, Inc.",Full Reporter: Operating,MB,DO,Average Weekday - PM Peak,3:00:00 PM,5:30:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20116,2116,"Centro of Cayuga, Inc.",Full Reporter: Operating,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20116,2116,"Centro of Cayuga, Inc.",Full Reporter: Operating,MB,DO,Average Typical Weekday,5:35:00 AM,11:59:00 PM,,,11,1752,1710,42,1710,104,102,2,,,,,,,,,,1345,,,11163,255,,,,,,
20116,2116,"Centro of Cayuga, Inc.",Full Reporter: Operating,MB,DO,Average Typical Saturday,7:49:00 AM,8:20:00 PM,,,3,622,605,17,605,43,42,1,,,,,,,,,,582,,,2830,52,,,,,,
20116,2116,"Centro of Cayuga, Inc.",Full Reporter: Operating,MB,DO,Average Typical Sunday,11:00:00 AM,8:06:00 PM,,,1,205,204,1,204,11,10,1,,,,,,,,,,176,,,4378,52,,,,,,
20116,2116,"Centro of Cayuga, Inc.",Full Reporter: Operating,MB,DO,Annual Total,,,11,13,,535586,524012,11574,478118,31459,30721,738,0,0,,,,,,,,412126,,,4876759,,,,,,0,491
20120,2120,Greater Glens Falls Transit System,Small Systems Reporter,DR,DO,Annual Total,,,1,0,,,18437,,,,2070,,,,,,,,,,,2530,,0,,,,,,,0,0
20120,2120,Greater Glens Falls Transit System,Small Systems Reporter,MB,DO,Annual Total,,,5,0,,,318898,,,,18560,,,,,,,,,,,339105,,,,,,,,,0,0
20122,2122,"Academy Lines, Inc.",Full Reporter: Operating,CB,DO,Average Weekday - AM Peak,5:00:00 AM,9:15:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20122,2122,"Academy Lines, Inc.",Full Reporter: Operating,CB,DO,Average Weekday - Midday,9:15:00 AM,2:39:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20122,2122,"Academy Lines, Inc.",Full Reporter: Operating,CB,DO,Average Weekday - PM Peak,3:00:00 PM,8:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20122,2122,"Academy Lines, Inc.",Full Reporter: Operating,CB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20122,2122,"Academy Lines, Inc.",Full Reporter: Operating,CB,DO,Average Typical Weekday,4:00:00 AM,11:00:00 PM,,,225,37311,32873,4438,33983,1034,935,99,,,,,,,,,,14810,,,1047603,261,0,,0,,,
20122,2122,"Academy Lines, Inc.",Full Reporter: Operating,CB,DO,Average Typical Saturday,5:00:00 AM,3:00:00 PM,,,7,1839,1620,219,1576,65,62,3,,,,,,,,,,662,,,48572,52,0,,0,,,
20122,2122,"Academy Lines, Inc.",Full Reporter: Operating,CB,DO,Average Typical Sunday,5:00:00 AM,3:00:00 PM,,,5,1308,1153,155,1121,50,42,8,,,,,,,,,,473,,,34561,52,0,,0,,,
20122,2122,"Academy Lines, Inc.",Full Reporter: Operating,CB,DO,Annual Total,,,225,260,,9901722,8723984,1177738,9009727,275828,249443,26385,30000,0,,,,,,,,3873785,,,271627961,,,,,,0,177
20126,2126,"Hudson Transit Lines, Inc.",Full Reporter: Operating,CB,DO,Average Weekday - AM Peak,3:05:00 AM,9:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20126,2126,"Hudson Transit Lines, Inc.",Full Reporter: Operating,CB,DO,Average Weekday - Midday,9:00:00 AM,3:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20126,2126,"Hudson Transit Lines, Inc.",Full Reporter: Operating,CB,DO,Average Weekday - PM Peak,3:00:00 PM,11:45:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20126,2126,"Hudson Transit Lines, Inc.",Full Reporter: Operating,CB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20126,2126,"Hudson Transit Lines, Inc.",Full Reporter: Operating,CB,DO,Average Typical Weekday,3:05:00 AM,12:00:00 AM,,,161,34621,32513,2108,32680,778,731,47,,,,,,,,,,16093,,,845707,248,0,,0,,,
20126,2126,"Hudson Transit Lines, Inc.",Full Reporter: Operating,CB,DO,Average Typical Saturday,3:05:00 AM,12:00:00 AM,,,61,11543,11213,330,11490,259,246,13,,,,,,,,,,5055,,,286259,52,0,,0,,,
20126,2126,"Hudson Transit Lines, Inc.",Full Reporter: Operating,CB,DO,Average Typical Sunday,3:05:00 AM,12:00:00 AM,,,61,11543,11213,330,11490,259,246,13,,,,,,,,,,5055,,,286259,64,0,,0,,,
20126,2126,"Hudson Transit Lines, Inc.",Full Reporter: Operating,CB,DO,Annual Total,,,161,199,,9924930,9363788,561142,9491350,224329,210945,13384,0,0,,,,,,,,4577341,,,242941408,,,,,,0,1712
20128,2128,Suburban Transit Corporation,Full Reporter: Operating,CB,DO,Average Weekday - AM Peak,5:15:00 AM,12:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20128,2128,Suburban Transit Corporation,Full Reporter: Operating,CB,DO,Average Weekday - Midday,12:00:00 PM,5:15:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20128,2128,Suburban Transit Corporation,Full Reporter: Operating,CB,DO,Average Weekday - PM Peak,5:15:00 PM,8:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20128,2128,Suburban Transit Corporation,Full Reporter: Operating,CB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20128,2128,Suburban Transit Corporation,Full Reporter: Operating,CB,DO,Average Typical Weekday,4:50:00 AM,12:00:00 AM,,,120,18700,14200,4500,19000,987,710,277,,,,,,,,,,9060,,,217440,261,0,,0,,,
20128,2128,Suburban Transit Corporation,Full Reporter: Operating,CB,DO,Average Typical Saturday,5:30:00 AM,3:00:00 PM,,,23,8750,4390,4360,8700,221,135,86,,,,,,,,,,4375,,,122500,52,0,,0,,,
20128,2128,Suburban Transit Corporation,Full Reporter: Operating,CB,DO,Average Typical Sunday,6:30:00 AM,2:00:00 PM,,,21,6465,2022,4443,7700,200,120,80,,,,,,,,,,3868,,,104436,52,0,,0,,,
20128,2128,Suburban Transit Corporation,Full Reporter: Operating,CB,DO,Annual Total,,,110,135,,5671951,4039561,1632390,5811800,279499,198887,80612,91757,0,,,,,,,,2793298,,,68552512,,,,,,0,489
20132,2132,New Jersey Transit Corporation-45,Full Reporter: Operating,MB,DO,Average Weekday - AM Peak,5:30:00 AM,10:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20132,2132,New Jersey Transit Corporation-45,Full Reporter: Operating,MB,DO,Average Weekday - Midday,12:00:00 AM,4:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20132,2132,New Jersey Transit Corporation-45,Full Reporter: Operating,MB,DO,Average Weekday - PM Peak,3:00:00 PM,12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20132,2132,New Jersey Transit Corporation-45,Full Reporter: Operating,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20132,2132,New Jersey Transit Corporation-45,Full Reporter: Operating,MB,DO,Average Typical Weekday,5:30:00 AM,12:00:00 AM,,,50,4555,4306,249,4333,457,444,13,,,,,,,,,,17911,,,47267,237,,,,,,
20132,2132,New Jersey Transit Corporation-45,Full Reporter: Operating,MB,DO,Average Typical Saturday,6:00:00 AM,12:00:00 AM,,,28,2624,2542,82,2549,306,299,7,,,,,,,,,,12762,,,25925,35,,,,,,
20132,2132,New Jersey Transit Corporation-45,Full Reporter: Operating,MB,DO,Average Typical Sunday,6:00:00 AM,12:00:00 AM,,,22,1438,1354,84,1362,167,160,7,,,,,,,,,,7858,,,18590,37,,,,,,
20132,2132,New Jersey Transit Corporation-45,Full Reporter: Operating,MB,DO,Annual Total,,,50,54,,1272939,1225361,47578,1231078,139814,136704,3110,30344,,,,,,,,,5661844,,,12164428,,,,,,0,80
20135,2135,Monsey New Square Trails Corporation,Full Reporter: Operating,CB,DO,Average Weekday - AM Peak,6:10:00 AM,12:20:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20135,2135,Monsey New Square Trails Corporation,Full Reporter: Operating,CB,DO,Average Weekday - Midday,12:20:00 PM,5:20:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20135,2135,Monsey New Square Trails Corporation,Full Reporter: Operating,CB,DO,Average Weekday - PM Peak,5:20:00 PM,8:50:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20135,2135,Monsey New Square Trails Corporation,Full Reporter: Operating,CB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20135,2135,Monsey New Square Trails Corporation,Full Reporter: Operating,CB,DO,Average Typical Weekday,6:10:00 AM,11:50:00 PM,,,32,3897,3592,305,3607,159,147,12,,,,,,,,,,2225,,,89223,261,,,,,,
20135,2135,Monsey New Square Trails Corporation,Full Reporter: Operating,CB,DO,Average Typical Saturday,6:30:00 PM,11:50:00 PM,,,4,1032,1021,11,29,57,48,9,,,,,,,,,,418,,,16762,52,,,,,,
20135,2135,Monsey New Square Trails Corporation,Full Reporter: Operating,CB,DO,Average Typical Sunday,6:20:00 AM,11:50:00 PM,,,12,2238,2226,12,45,126,121,5,,,,,,,,,,607,,,31564,52,,,,,,
20135,2135,Monsey New Square Trails Corporation,Full Reporter: Operating,CB,DO,Annual Total,,,32,34,,1184484,1097867,86617,1102645,48914,46838,2076,,,,,,,,,,638605,,,25608061,,,,,,0,96
20137,2137,Monroe Bus Corporation,Full Reporter: Operating,CB,DO,Average Weekday - AM Peak,6:00:00 AM,10:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20137,2137,Monroe Bus Corporation,Full Reporter: Operating,CB,DO,Average Weekday - Midday,10:00:00 AM,4:30:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20137,2137,Monroe Bus Corporation,Full Reporter: Operating,CB,DO,Average Weekday - PM Peak,4:30:00 PM,6:45:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20137,2137,Monroe Bus Corporation,Full Reporter: Operating,CB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20137,2137,Monroe Bus Corporation,Full Reporter: Operating,CB,DO,Average Typical Weekday,6:00:00 AM,1:00:00 AM,,,12,2203,2123,80,2159,63,58,5,,,,,,,,,,926,,,51258,249,,,,,,
20137,2137,Monroe Bus Corporation,Full Reporter: Operating,CB,DO,Average Typical Saturday,9:00:00 AM,2:30:00 AM,,,5,823,751,72,755,24,21,3,,,,,,,,,,457,,,25385,52,,,,,,
20137,2137,Monroe Bus Corporation,Full Reporter: Operating,CB,DO,Average Typical Sunday,6:30:00 AM,1:00:00 AM,,,12,2257,2170,87,2182,64,59,5,,,,,,,,,,1076,,,59833,52,,,,,,
20137,2137,Monroe Bus Corporation,Full Reporter: Operating,CB,DO,Annual Total,,,12,19,,708712,680624,28088,690308,20312,18562,1750,8372,,,,,,,,,321386,,,17809522,,,,,,0,139
20143,2143,Town of Newburgh,Small Systems Reporter,DR,DO,Annual Total,,,2,0,,,29892,,,,2320,,,,,,,,,,,4793,,0,,,,,,,0,0
20145,2145,Tompkins Consolidated Area Transit,Full Reporter: Operating,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20145,2145,Tompkins Consolidated Area Transit,Full Reporter: Operating,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20145,2145,Tompkins Consolidated Area Transit,Full Reporter: Operating,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20145,2145,Tompkins Consolidated Area Transit,Full Reporter: Operating,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20145,2145,Tompkins Consolidated Area Transit,Full Reporter: Operating,DR,PT,Average Typical Weekday,6:00:00 AM,11:00:00 PM,,,17,1891,1718,173,,117,108,9,,,,,,,,,,232,,,1835,256,0,,0,,,
20145,2145,Tompkins Consolidated Area Transit,Full Reporter: Operating,DR,PT,Average Typical Saturday,7:00:00 AM,11:00:00 PM,,,3,303,277,26,,22,21,1,,,,,,,,,,40,,,201,52,0,,0,,,
20145,2145,Tompkins Consolidated Area Transit,Full Reporter: Operating,DR,PT,Average Typical Sunday,8:00:00 AM,11:00:00 PM,,,1,177,164,13,,13,12,1,,,,,,,,,,29,,,201,52,0,,0,,,
20145,2145,Tompkins Consolidated Area Transit,Full Reporter: Operating,DR,PT,Annual Total,,,23,32,,509017,462748,46269,,31780,29393,2387,0,0,,,,,,,,62948,31603,0,460662,,,,,,0,0
20145,2145,Tompkins Consolidated Area Transit,Full Reporter: Operating,MB,DO,Average Weekday - AM Peak,5:45:00 AM,10:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
