ntdid,lntdid,name,reporter,area,mode,servicetype,time,tstart,tend,veh_oper,veh_avai,trn_oper,veh_oper2,vmt,vmt_rev,vmt_dead,vmt_sche_rev,veh_hr,veh_hr_rev,veh_hr_dead,chrtr_hr,schl_hr,trn_mi,trn_mi_rev,trn_mi_dead,trn_hr,trn_hr_rev,trn_hr_dead,upt,ada_upt,spsr_upt,pmt,day_serv,day_nserv_str,strike,day_nser_emer,emer,mix_traffic,mix_traffic_drm
90175,9175,City of Lodi - Transit Division,Full Reporter,Urban,DR,PT,Average Typical Saturday,7:30 AM,9:30 PM,,,,4,183,168,15,,20,19,1,,,,,,,,,50,,,125,51,0,,0,,,
90175,9175,City of Lodi - Transit Division,Full Reporter,Urban,DR,PT,Annual Total,,,8,13,,,113897,106162,7735,,11868,11399,469,1,0,,,,,,,31109,28216,0,82542,,,,,,,
90175,9175,City of Lodi - Transit Division,Full Reporter,Urban,MB,PT,Average Weekday - PM Peak,2:18 PM,7:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90175,9175,City of Lodi - Transit Division,Full Reporter,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90175,9175,City of Lodi - Transit Division,Full Reporter,Urban,MB,PT,Average Weekday - Midday,7:46 AM,2:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90175,9175,City of Lodi - Transit Division,Full Reporter,Urban,MB,PT,Average Weekday - AM Peak,6:10 AM,7:46 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90175,9175,City of Lodi - Transit Division,Full Reporter,Urban,MB,PT,Average Typical Weekday,6:10 AM,7:19 PM,,,,8,791,781,10,782,72,71,1,,,,,,,,,848,,,2490,254,0,,0,,,
90175,9175,City of Lodi - Transit Division,Full Reporter,Urban,MB,PT,Average Typical Sunday,8:30 AM,4:22 PM,,,,4,335,334,1,335,31,31,0,,,,,,,,,271,,,480,52,0,,0,,,
90175,9175,City of Lodi - Transit Division,Full Reporter,Urban,MB,PT,Average Typical Saturday,7:30 AM,9:22 PM,,,,4,586,584,2,585,55,55,0,,,,,,,,,419,,,944,51,0,,0,,,
90175,9175,City of Lodi - Transit Division,Full Reporter,Urban,MB,PT,Annual Total,,,8,11,,,247708,245241,2467,245883,22620,22453,167,0,0,,,,,,,250757,,,705573,,,,,,,25
90182,9182,Altamont Corridor Express,Full Reporter,Urban,CR,PT,Average Weekday - PM Peak,4:35 PM,7:47 PM,,,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,
90182,9182,Altamont Corridor Express,Full Reporter,Urban,CR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90182,9182,Altamont Corridor Express,Full Reporter,Urban,CR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90182,9182,Altamont Corridor Express,Full Reporter,Urban,CR,PT,Average Weekday - AM Peak,5:35 AM,8:52 AM,,,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,
90182,9182,Altamont Corridor Express,Full Reporter,Urban,CR,PT,Average Typical Weekday,4:20 AM,8:50 PM,,,8,24,4296,4132,164,4151,132,107,25,,,688,662,26,21,17,4,4943,,,212535,261,,,,,,
90182,9182,Altamont Corridor Express,Full Reporter,Urban,CR,PT,Average Typical Sunday,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
90182,9182,Altamont Corridor Express,Full Reporter,Urban,CR,PT,Average Typical Saturday,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
90182,9182,Altamont Corridor Express,Full Reporter,Urban,CR,PT,Annual Total,,,26,35,,,1121395,1078543,42852,1083393,34431,27973,6458,,,179694,172734,6960,5540,4539,1001,1290085,,,55471664,,,,,,,
90191,9191,Town of Oro Valley - Transit Services Division,Reduced Reporter,Urban,DR,DO,Annual Total,,,26,,,,,452504,,,,30359,,,,,,,,,,45202,,0,,,,,,,,
90194,9194,City of Atascadero,Reduced Reporter,Urban,DR,PT,Annual Total,,,3,,,,,50867,,,,4713,,,,,,,,,,16591,,0,,,,,,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,CB,PT,Average Weekday - PM Peak,4:30 PM,4:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,CB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,CB,PT,Average Weekday - Midday,7:00 AM,4:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,CB,PT,Average Weekday - AM Peak,6:30 AM,7:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,CB,PT,Average Typical Weekday,5:20 AM,6:30 PM,,,,4,506,404,102,404,16,13,3,,,,,,,,,314,,,6896,251,0,,0,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,CB,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,CB,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,CB,PT,Annual Total,,,4,5,,,126883,101281,25602,101281,3916,3163,753,,,,,,,,,78722,,,1730782,,,,,,,111
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,DR,PT,Average Typical Weekday,6:00 AM,8:00 PM,,,,5,637,516,121,,65,56,9,,,,,,,,,109,,,424,257,,,,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,DR,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,DR,PT,Average Typical Saturday,8:00 AM,6:00 PM,,,,3,274,243,31,,26,23,3,,,,,,,,,39,,,119,52,,,,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,DR,PT,Annual Total,,,7,10,,,176894,144337,32557,,18073,15495,2578,,,,,,,,,30121,28916,,115060,,,,,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,DT,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,DT,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,DT,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,DT,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,DT,PT,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,DT,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,DT,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,DT,PT,Annual Total,,,1,1,,,,7649,,,,201,,,,,,,,,,552,552,,7649,364,,,,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,MB,DO,Average Weekday - PM Peak,3:15 PM,5:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,MB,PT,Average Weekday - PM Peak,4:30 PM,7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,MB,DO,Average Weekday - Midday,9:00 AM,3:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,MB,PT,Average Weekday - Midday,10:30 AM,4:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,MB,DO,Average Weekday - AM Peak,7:30 AM,9:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,MB,PT,Average Weekday - AM Peak,6:30 AM,10:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,MB,DO,Average Typical Weekday,5:00 AM,9:00 PM,,,,14,4113,3786,327,3825,189,180,9,,,,,,,,,1973,,,16055,261,0,,0,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,MB,PT,Average Typical Weekday,6:30 AM,8:30 PM,,,,1,236,227,9,218,14,14,0,,,,,,,,,42,,,147,257,,,,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,MB,DO,Average Typical Sunday,6:30 AM,6:00 PM,,,,7,2021,1800,221,1842,92,86,6,,,,,,,,,801,,,5589,52,0,,0,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,MB,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,MB,DO,Average Typical Saturday,6:30 AM,7:00 PM,,,,13,3404,3072,332,3112,156,147,9,,,,,,,,,1314,,,8713,53,0,,0,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,MB,PT,Average Typical Saturday,8:30 AM,6:00 PM,,,,1,97,88,9,79,9,8,1,,,,,,,,,29,,,93,52,,,,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,MB,DO,Annual Total,,,15,26,,,1358997,1244702,114295,1259096,62466,59281,3185,,,,,,,,,626271,,,4942745,,,,,,,326
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,MB,PT,Annual Total,,,1,2,,,65710,62947,2763,60184,4172,4057,115,,,,,,,,,12224,,,42577,,,,,,,27
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,VP,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,VP,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,VP,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,VP,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,VP,PT,Average Typical Weekday,5:00 AM,6:00 PM,,,,10,1004,1004,0,,22,22,0,,,,,,,,,117,,,4640,250,,,,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,VP,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,VP,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,VP,PT,Annual Total,,,10,11,,,250910,250910,0,,5380,5380,0,,,,,,,,,29189,,,1159971,,,,,,,
90197,9197,City of Tracy,Reduced Reporter,Urban,DR,PT,Annual Total,,,4,,,,,70094,,,,8271,,,,,,,,,,14784,,0,,,,,,,,
90197,9197,City of Tracy,Reduced Reporter,Urban,MB,PT,Annual Total,,,9,,,,,358405,,,,28979,,,,,,,,,,159435,,,,,,,,,,
90198,9198,City of Porterville,Reduced Reporter,Urban,DR,PT,Annual Total,,,3,,,,,40400,,,,2306,,,,,,,,,,9726,,0,,,,,,,,
90198,9198,City of Porterville,Reduced Reporter,Urban,MB,PT,Annual Total,,,9,,,,,692128,,,,49734,,,,,,,,,,660067,,,,,,,,,,
90199,9199,City of Madera,Reduced Reporter,Urban,DR,PT,Annual Total,,,9,,,,,175436,,,,13016,,,,,,,,,,39146,,0,,,,,,,,
90199,9199,City of Madera,Reduced Reporter,Urban,MB,PT,Annual Total,,,7,,,,,171428,,,,12560,,,,,,,,,,108391,,,,,,,,,,
90200,9200,Kings County Area Public Transit Agency,Full Reporter,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90200,9200,Kings County Area Public Transit Agency,Full Reporter,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90200,9200,Kings County Area Public Transit Agency,Full Reporter,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90200,9200,Kings County Area Public Transit Agency,Full Reporter,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90200,9200,Kings County Area Public Transit Agency,Full Reporter,Urban,DR,PT,Average Typical Weekday,5:50 AM,10:45 PM,,,,5,267,234,33,,28,24,4,,,,,,,,,70,,,251,251,,,,,,
90200,9200,Kings County Area Public Transit Agency,Full Reporter,Urban,DR,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90200,9200,Kings County Area Public Transit Agency,Full Reporter,Urban,DR,PT,Average Typical Saturday,8:45 AM,5:30 PM,,,,2,62,52,10,,7,6,1,,,,,,,,,17,,,42,55,,,,,,
90200,9200,Kings County Area Public Transit Agency,Full Reporter,Urban,DR,PT,Annual Total,,,5,11,,,71353,62219,9134,,7624,6481,1143,,,,,,,,,18763,18763,,66240,,,,,,,
90200,9200,Kings County Area Public Transit Agency,Full Reporter,Urban,MB,PT,Average Weekday - PM Peak,5:00 PM,7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90200,9200,Kings County Area Public Transit Agency,Full Reporter,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90200,9200,Kings County Area Public Transit Agency,Full Reporter,Urban,MB,PT,Average Weekday - Midday,11:00 AM,5:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90200,9200,Kings County Area Public Transit Agency,Full Reporter,Urban,MB,PT,Average Weekday - AM Peak,8:00 AM,11:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90200,9200,Kings County Area Public Transit Agency,Full Reporter,Urban,MB,PT,Average Typical Weekday,5:50 AM,10:45 PM,,,,16,2613,2555,58,2813,163,160,3,,,,,,,,,2524,,,13958,251,,,,,,
90200,9200,Kings County Area Public Transit Agency,Full Reporter,Urban,MB,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
90200,9200,Kings County Area Public Transit Agency,Full Reporter,Urban,MB,PT,Average Typical Saturday,8:45 AM,5:30 PM,,,,9,905,888,17,1006,57,56,1,,,,,,,,,953,,,5272,55,,,,,,
90200,9200,Kings County Area Public Transit Agency,Full Reporter,Urban,MB,PT,Annual Total,,,16,26,,,705550,690179,15371,761423,44160,43295,865,,,,,,,,,685981,,,3793475,,,,,,,480
90201,9201,City of Turlock,Full Reporter,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90201,9201,City of Turlock,Full Reporter,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90201,9201,City of Turlock,Full Reporter,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90201,9201,City of Turlock,Full Reporter,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90201,9201,City of Turlock,Full Reporter,Urban,DR,PT,Average Typical Weekday,6:40 AM,5:30 PM,,,,4,126,114,12,,10,9,1,,,,,,,,,35,,,270,255,,,,,,
90201,9201,City of Turlock,Full Reporter,Urban,DR,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,0,,,0,52,,,,,,
90201,9201,City of Turlock,Full Reporter,Urban,DR,PT,Average Typical Saturday,9:25 AM,4:00 PM,,,,2,49,38,11,,7,6,1,,,,,,,,,13,,,100,52,,,,,,
90201,9201,City of Turlock,Full Reporter,Urban,DR,PT,Annual Total,,,4,8,,,34205,31132,3073,,2782,2620,162,0,0,,,,,,,9658,4634,,70359,,,,,,,
90201,9201,City of Turlock,Full Reporter,Urban,MB,PT,Average Weekday - PM Peak,,5:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90201,9201,City of Turlock,Full Reporter,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90201,9201,City of Turlock,Full Reporter,Urban,MB,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90201,9201,City of Turlock,Full Reporter,Urban,MB,PT,Average Weekday - AM Peak,6:40 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90201,9201,City of Turlock,Full Reporter,Urban,MB,PT,Average Typical Weekday,6:40 AM,5:30 PM,,,,4,621,599,22,601,47,46,1,,,,,,,,,427,,,1403,255,0,,0,,,
90201,9201,City of Turlock,Full Reporter,Urban,MB,PT,Average Typical Sunday,,,,,,0,0,0,0,,,,,,,,,,,,,0,,,0,0,0,,0,,,
90201,9201,City of Turlock,Full Reporter,Urban,MB,PT,Average Typical Saturday,9:25 AM,4:00 PM,,,,2,254,244,10,249,26,25,1,,,,,,,,,66,,,216,52,0,,0,,,
90201,9201,City of Turlock,Full Reporter,Urban,MB,PT,Annual Total,,,4,8,,,168581,163534,5047,166203,13172,12894,278,0,0,,,,,,,111040,,,364766,,,,,,,36
90205,9205,City of Elk Grove,Full Reporter,Urban,CB,PT,Average Weekday - PM Peak,4:15 PM,6:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90205,9205,City of Elk Grove,Full Reporter,Urban,CB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90205,9205,City of Elk Grove,Full Reporter,Urban,CB,PT,Average Weekday - Midday,8:00 AM,4:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90205,9205,City of Elk Grove,Full Reporter,Urban,CB,PT,Average Weekday - AM Peak,5:00 AM,8:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90205,9205,City of Elk Grove,Full Reporter,Urban,CB,PT,Average Typical Weekday,5:00 AM,7:10 PM,,,,26,2663,1480,1183,1497,118,80,38,,,,,,,,,1748,,,23837,255,0,,0,,,
90205,9205,City of Elk Grove,Full Reporter,Urban,CB,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,
90205,9205,City of Elk Grove,Full Reporter,Urban,CB,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,
90205,9205,City of Elk Grove,Full Reporter,Urban,CB,PT,Annual Total,,,26,31,,,679145,377300,301845,381735,30177,20353,9824,0,0,,,,,,,445794,,,6078458,,,,,,,191
90205,9205,City of Elk Grove,Full Reporter,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90205,9205,City of Elk Grove,Full Reporter,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90205,9205,City of Elk Grove,Full Reporter,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90205,9205,City of Elk Grove,Full Reporter,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90205,9205,City of Elk Grove,Full Reporter,Urban,DR,PT,Average Typical Weekday,6:30 AM,9:40 PM,,,,8,698,606,92,,48,44,4,,,,,,,,,80,,,639,255,0,,0,,,
90205,9205,City of Elk Grove,Full Reporter,Urban,DR,PT,Average Typical Sunday,7:30 AM,6:00 PM,,,,4,187,157,30,,13,11,2,,,,,,,,,18,,,62,52,0,,0,,,
90205,9205,City of Elk Grove,Full Reporter,Urban,DR,PT,Average Typical Saturday,7:10 AM,7:00 PM,,,,3,215,182,33,,16,14,2,,,,,,,,,25,,,94,51,0,,0,,,
90205,9205,City of Elk Grove,Full Reporter,Urban,DR,PT,Annual Total,,,8,11,,,198824,172009,26815,,13769,12489,1280,0,0,,,,,,,22507,19131,0,170982,,,,,,,
90205,9205,City of Elk Grove,Full Reporter,Urban,MB,PT,Average Weekday - PM Peak,3:00 PM,4:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90205,9205,City of Elk Grove,Full Reporter,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90205,9205,City of Elk Grove,Full Reporter,Urban,MB,PT,Average Weekday - Midday,8:00 AM,3:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90205,9205,City of Elk Grove,Full Reporter,Urban,MB,PT,Average Weekday - AM Peak,6:45 AM,8:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90205,9205,City of Elk Grove,Full Reporter,Urban,MB,PT,Average Typical Weekday,5:52 AM,11:00 PM,,,,19,2394,1971,423,1975,166,146,20,,,,,,,,,1836,,,7316,255,0,,0,,,
90205,9205,City of Elk Grove,Full Reporter,Urban,MB,PT,Average Typical Sunday,7:15 AM,6:10 PM,,,,2,236,206,30,206,14,13,1,,,,,,,,,64,,,278,52,0,,0,,,
90205,9205,City of Elk Grove,Full Reporter,Urban,MB,PT,Average Typical Saturday,7:15 AM,6:10 PM,,,,2,234,205,29,206,15,13,2,,,,,,,,,106,,,477,53,0,,0,,,
90205,9205,City of Elk Grove,Full Reporter,Urban,MB,PT,Annual Total,,,19,25,,,635105,524279,110826,525255,43876,38660,5216,0,0,,,,,,,476962,,,1905308,,,,,,,100
90206,9206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90206,9206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90206,9206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90206,9206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90206,9206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,DR,DO,Average Typical Weekday,6:15 AM,8:00 PM,,,,19,2093,1795,298,,142,116,26,,,,,,,,,206,,,1659,259,,,,,,
90206,9206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,DR,DO,Average Typical Sunday,7:40 AM,5:00 PM,,,,4,659,550,109,,41,33,8,,,,,,,,,55,,,364,52,,,,,,
90206,9206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,DR,DO,Average Typical Saturday,7:45 AM,5:30 PM,,,,5,700,576,124,,45,36,9,,,,,,,,,51,,,371,52,,,,,,
90206,9206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,DR,DO,Annual Total,,,21,27,,,612873,523524,89349,,41463,33742,7721,,,,,,,,,58901,43516,15385,468123,,,,,,,
90206,9206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,MB,DO,Average Weekday - PM Peak,3:00 PM,6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90206,9206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90206,9206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,MB,DO,Average Weekday - Midday,9:00 AM,3:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90206,9206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,MB,DO,Average Weekday - AM Peak,6:00 AM,9:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90206,9206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,MB,DO,Average Typical Weekday,5:30 AM,10:00 PM,,,,22,5198,4337,861,4339,209,174,35,,,,,,,,,3597,,,46617,255,,,,,,
90206,9206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,MB,DO,Average Typical Sunday,8:00 AM,7:00 PM,,,,5,1784,1380,404,1382,73,60,13,,,,,,,,,731,,,9203,52,,,,,,
90206,9206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,MB,DO,Average Typical Saturday,7:00 AM,9:00 PM,,,,7,2441,2091,350,2093,113,96,17,,,,,,,,,1290,,,7082,52,,,,,,
90206,9206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,MB,DO,Annual Total,,,22,35,,,1545190,1286371,258819,1287145,62967,52444,10523,0,0,,,,,,,1022323,,,12717698,,,,,,,415
90208,9208,Butte County Association of Governments,Full Reporter,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90208,9208,Butte County Association of Governments,Full Reporter,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90208,9208,Butte County Association of Governments,Full Reporter,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90208,9208,Butte County Association of Governments,Full Reporter,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90208,9208,Butte County Association of Governments,Full Reporter,Urban,DR,PT,Average Typical Weekday,5:50 AM,10:00 PM,,,,21,1519,1249,270,,182,159,23,,,,,,,,,581,,,2272,257,0,,0,,,
90208,9208,Butte County Association of Governments,Full Reporter,Urban,DR,PT,Average Typical Sunday,7:50 AM,6:00 PM,,,,8,637,487,150,,82,68,14,,,,,,,,,167,,,681,52,0,,0,,,
