ntdid,name,ssw,mode,servicetype,time,Time Service Begins,Time Service Ends,veh_oper,vmt,vmt_rev,Deadhead Miles,Scheduled Vehicle Revenue Miles,Actual Vehicle Hours,Vehicle Revenue Hours,Deadhead Hours,Charter Service Hours,School Bus Hours,Train Cars in Operation,Actual Miles,Revenue Miles,Deadhead Miles,Actual Hours,Revenue Hours,Deadhead Hours,Unlinked Passenger Trips,ADA Trips,Sponsored Service Trips,pmt,Days of Service Operated,Days not operated due to strikes,Strike description,Days not operated due to officially declared emergencies,Emergency description
3030,Washington Metropolitan Area Transit Authority,N,HR,DO,Average Typical Weekday,358,102,132,248388,241190,7198,241219,10305,9745,560,,,878,38635,37519,1116,1603,1516,87,939016,,,5368635,248,,,2,Shutdown for Hurricane Sandy
3030,Washington Metropolitan Area Transit Authority,N,HR,DO,Average Weekday - AM Peak,615,1000,132,,69470,,,,,,,,860,,,0,,,0,321172,,,,,,,,
3030,Washington Metropolitan Area Transit Authority,N,HR,DO,Average Weekday - Midday,1000,1530,68,,51345,,,,,,,,396,,,0,,,0,190761,,,,,,,,
3030,Washington Metropolitan Area Transit Authority,N,HR,DO,Average Weekday - Other,,,41,,60237,,,,,,,,349,,,0,,,0,116913,,,,,,,,
3030,Washington Metropolitan Area Transit Authority,N,HR,DO,Average Weekday - PM Peak,1530,1830,132,,60138,,,,,,,,860,,,0,,,0,343240,,,,,,,,
3030,Washington Metropolitan Area Transit Authority,N,MB,DO,Annual Total,,,,49925325,39176488,10748837,37296797,4374413,3750556,623857,,,,,,,,,,132064874,,,413821534,364,,,1,
3030,Washington Metropolitan Area Transit Authority,N,MB,DO,Average Typical Saturday,327,430,467,82759,67705,15054,68075,7508,6828,680,,,,,,,,,,230003,,,767948,57,,,,
3030,Washington Metropolitan Area Transit Authority,N,MB,DO,Average Typical Sunday,339,336,363,60045,48066,11979,48329,5274,4719,555,,,,,,,,,,150205,,,402313,58,,,,
3030,Washington Metropolitan Area Transit Authority,N,MB,DO,Average Typical Weekday,326,417,1241,167572,122278,45294,122946,14621,12400,2221,,,,,,,,,,442742,,,1392427,249,,,1,Weather- Hurricane Sandy
3030,Washington Metropolitan Area Transit Authority,N,MB,DO,Average Weekday - AM Peak,615,915,1211,,,,,,,,,,,,,,,,,,,,,,,,,
3030,Washington Metropolitan Area Transit Authority,N,MB,DO,Average Weekday - Midday,915,1500,510,,,,,,,,,,,,,,,,,,,,,,,,,
3030,Washington Metropolitan Area Transit Authority,N,MB,DO,Average Weekday - Other,,,399,,,,,,,,,,,,,,,,,,,,,,,,,
3030,Washington Metropolitan Area Transit Authority,N,MB,DO,Average Weekday - PM Peak,1500,1900,1241,,,,,,,,,,,,,,,,,,,,,,,,,
3030,Washington Metropolitan Area Transit Authority,N,MB,PT,Annual Total,,,,1195385,1087477,107908,1097364,200101,185390,14711,,,,,,,,,,5713446,,,6826654,363,,,1,
3030,Washington Metropolitan Area Transit Authority,N,MB,PT,Average Typical Saturday,700,330,28,2826,2585,241,2754,461,426,35,,,,,,,,,,12714,,,15191,52,,,,
3030,Washington Metropolitan Area Transit Authority,N,MB,PT,Average Typical Sunday,700,2400,24,2245,2041,204,2124,366,339,27,,,,,,,,,,9253,,,11056,53,,,,
3030,Washington Metropolitan Area Transit Authority,N,MB,PT,Average Typical Weekday,600,2400,43,3594,3241,353,3263,595,551,44,,,,,,,,,,18260,,,21818,258,,,1,Weather- Hurricane Sandy 
3030,Washington Metropolitan Area Transit Authority,N,MB,PT,Average Weekday - AM Peak,600,,43,,,,,,,,,,,,,,,,,,,,,,,,,
3030,Washington Metropolitan Area Transit Authority,N,MB,PT,Average Weekday - Midday,,,43,,,,,,,,,,,,,,,,,,,,,,,,,
3030,Washington Metropolitan Area Transit Authority,N,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3030,Washington Metropolitan Area Transit Authority,N,MB,PT,Average Weekday - PM Peak,,2400,43,,,,,,,,,,,,,,,,,,,,,,,,,
3034,Maryland Transit Administration,N,CB,PT,Annual Total,,,,10352378,5383237,4969141,5355100,314191,179089,135102,0,0,,,,,,,,4200634,,,177358307,356,0,,0,
3034,Maryland Transit Administration,N,CB,PT,Average Typical Saturday,405,2042,7,2969,1605,1364,1605,100,54,46,,,,,,,,,,273,,,14582,52,0,,0,
3034,Maryland Transit Administration,N,CB,PT,Average Typical Sunday,405,2042,7,2969,1605,1364,1605,100,54,46,,,,,,,,,,283,,,15143,54,0,,0,
3034,Maryland Transit Administration,N,CB,PT,Average Typical Weekday,405,2042,190,39841,21514,18327,21514,1252,677,575,,,,,,,,,,17007,,,707440,250,0,,0,
3034,Maryland Transit Administration,N,CB,PT,Average Weekday - AM Peak,500,930,190,,,,,,,,,,,,,,,,,,,,,,,,,
3034,Maryland Transit Administration,N,CB,PT,Average Weekday - Midday,930,1500,7,,,,,,,,,,,,,,,,,,,,,,,,,
3034,Maryland Transit Administration,N,CB,PT,Average Weekday - Other,,,31,,,,,,,,,,,,,,,,,,,,,,,,,
3034,Maryland Transit Administration,N,CB,PT,Average Weekday - PM Peak,1500,1900,163,,,,,,,,,,,,,,,,,,,,,,,,,
3034,Maryland Transit Administration,N,CR,PT,Annual Total,,,,6110909,5687358,423551,6003755,156755,147067,9688,,,,1143511,1077046,66465,30182,28667,1515,9030039,,,274230952,247,0,,0,
3034,Maryland Transit Administration,N,CR,PT,Average Typical Saturday,,,0,0,0,,0,0,0,,,,0,0,0,0,0,0,0,0,,,0,0,0,,0,
3034,Maryland Transit Administration,N,CR,PT,Average Typical Sunday,,,0,0,0,,0,0,0,,,,0,0,0,0,0,0,0,0,,,0,0,0,,0,
3034,Maryland Transit Administration,N,CR,PT,Average Typical Weekday,440,2329,28,24741,23026,1715,24308,635,595,40,,,132,4630,4360,270,122,116,6,36559,,,1110247,247,0,,0,
3034,Maryland Transit Administration,N,CR,PT,Average Weekday - AM Peak,500,900,26,,10132,,,,,,,,115,,,0,,,0,15941,,,,,,,,
3034,Maryland Transit Administration,N,CR,PT,Average Weekday - Midday,900,1530,8,,2303,,,,,,,,34,,,0,,,0,2397,,,,,,,,
3034,Maryland Transit Administration,N,CR,PT,Average Weekday - Other,,,14,,2072,,,,,,,,63,,,0,,,0,4654,,,,,,,,
3034,Maryland Transit Administration,N,CR,PT,Average Weekday - PM Peak,1530,1830,28,,8519,,,,,,,,132,,,0,,,0,13567,,,,,,,,
3034,Maryland Transit Administration,N,DR,DO,Annual Total,,,,879522,776949,102573,,75966,67913,8053,0,0,,,,,,,,95819,95819,0,813748,259,0,,1,
3034,Maryland Transit Administration,N,DR,DO,Average Typical Saturday,0,0,0,0,0,,,0,0,,,,,,,,,,,0,,,0,0,0,,0,
3034,Maryland Transit Administration,N,DR,DO,Average Typical Sunday,0,0,0,0,0,,,0,0,,,,,,,,,,,0,,,0,0,0,,0,
3034,Maryland Transit Administration,N,DR,DO,Average Typical Weekday,800,1700,41,3284,2988,296,,266,239,27,,,,,,,,,,363,,,2441,259,0,,1,Hurricane Sandy
3034,Maryland Transit Administration,N,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3034,Maryland Transit Administration,N,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3034,Maryland Transit Administration,N,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3034,Maryland Transit Administration,N,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3034,Maryland Transit Administration,N,DR,PT,Annual Total,,,,14835858,13005118,1830740,,1178331,1053428,124903,0,0,,,,,,,,1555351,1555351,0,14406529,364,0,,1,
3034,Maryland Transit Administration,N,DR,PT,Average Typical Saturday,0,2400,0,25780,22171,3609,,1904,1613,291,,,,,,,,,,2027,,,21284,52,0,,0,
3034,Maryland Transit Administration,N,DR,PT,Average Typical Sunday,0,2400,0,22441,19300,3141,,1761,1430,331,,,,,,,,,,1821,,,19121,53,0,,0,
3034,Maryland Transit Administration,N,DR,PT,Average Typical Weekday,0,2400,0,47331,41651,5680,,3669,3229,440,,,,,,,,,,4488,,,40033,259,0,,1,Hurricane Sandy
3034,Maryland Transit Administration,N,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3034,Maryland Transit Administration,N,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3034,Maryland Transit Administration,N,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3034,Maryland Transit Administration,N,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3034,Maryland Transit Administration,N,DT,PT,Annual Total,,,42,1842723,1842723,0,,114349,114349,0,,,,,,,,,,432534,432534,0,1842723,364,0,,1,Hurricane sandy
3034,Maryland Transit Administration,N,DT,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3034,Maryland Transit Administration,N,DT,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3034,Maryland Transit Administration,N,DT,PT,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3034,Maryland Transit Administration,N,DT,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3034,Maryland Transit Administration,N,DT,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3034,Maryland Transit Administration,N,DT,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3034,Maryland Transit Administration,N,DT,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3034,Maryland Transit Administration,N,HR,DO,Annual Total,,,,5312652,5102781,209871,5452143,218649,208736,9913,,,,1132363,1090667,41696,46449,44480,1969,15208352,,,76954185,365,0,,0,
3034,Maryland Transit Administration,N,HR,DO,Average Typical Saturday,407,2359,5,8940,8590,350,8782,386,366,20,,,30,2159,2075,84,93,88,5,26854,,,123764,52,0,,0,
3034,Maryland Transit Administration,N,HR,DO,Average Typical Sunday,407,2359,5,8308,7983,325,8782,359,340,19,,,30,2167,2082,85,94,89,5,15895,,,54861,59,0,,0,
3034,Maryland Transit Administration,N,HR,DO,Average Typical Weekday,342,2359,9,17156,16489,667,17627,698,668,30,,,54,3513,3386,127,142,136,6,50686,,,255964,254,0,,0,
3034,Maryland Transit Administration,N,HR,DO,Average Weekday - AM Peak,600,900,9,,3914,,,,,,,,54,,,0,,,0,11540,,,,,,,,
3034,Maryland Transit Administration,N,HR,DO,Average Weekday - Midday,900,1500,7,,4705,,,,,,,,42,,,0,,,0,13445,,,,,,,,
3034,Maryland Transit Administration,N,HR,DO,Average Weekday - Other,,,6,,3871,,,,,,,,36,,,0,,,0,13992,,,,,,,,
3034,Maryland Transit Administration,N,HR,DO,Average Weekday - PM Peak,1500,1800,9,,3999,,,,,,,,54,,,0,,,0,11709,,,,,,,,
3034,Maryland Transit Administration,N,LR,DO,Annual Total,,,,3290297,3255120,35177,3378403,165865,163285,2580,,,,1632835,1613558,19277,84442,82924,1518,8647402,,,58962388,364,0,,1,
3034,Maryland Transit Administration,N,LR,DO,Average Typical Saturday,421,2359,14,8644,8592,52,8942,432,429,3,,,28,4079,4050,29,210,208,2,20148,,,145782,52,0,,0,
3034,Maryland Transit Administration,N,LR,DO,Average Typical Sunday,944,2151,14,5020,4984,36,5419,254,250,4,,,28,2296,2269,27,120,118,2,11155,,,79746,59,0,,0,
3034,Maryland Transit Administration,N,LR,DO,Average Typical Weekday,412,2359,18,10018,9899,119,10211,506,497,9,,,36,5060,4996,64,262,256,6,27437,,,184493,253,0,,1,Hurricane Sandy
3034,Maryland Transit Administration,N,LR,DO,Average Weekday - AM Peak,630,930,18,,1871,,,,,,,,36,,,0,,,0,4722,,,,,,,,
3034,Maryland Transit Administration,N,LR,DO,Average Weekday - Midday,930,1500,14,,2653,,,,,,,,28,,,0,,,0,6998,,,,,,,,
3034,Maryland Transit Administration,N,LR,DO,Average Weekday - Other,,,14,,3791,,,,,,,,28,,,0,,,0,11711,,,,,,,,
3034,Maryland Transit Administration,N,LR,DO,Average Weekday - PM Peak,1500,1830,18,,1584,,,,,,,,36,,,0,,,0,4006,,,,,,,,
3034,Maryland Transit Administration,N,MB,DO,Annual Total,,,,23489655,20638525,2851130,20759291,1943459,1778982,164477,0,0,,,,,,,,68203155,,,242121200,365,0,,0,
3034,Maryland Transit Administration,N,MB,DO,Average Typical Saturday,0,2400,250,47719,43682,4037,43938,3860,3628,232,,,,,,,,,,119356,,,424224,52,0,,0,
3034,Maryland Transit Administration,N,MB,DO,Average Typical Sunday,0,2400,180,36949,33530,3419,33727,2857,2666,191,,,,,,,,,,73887,,,300492,59,0,,0,
3034,Maryland Transit Administration,N,MB,DO,Average Typical Weekday,0,2400,590,74097,64454,9643,64832,6165,5606,559,,,,,,,,,,227344,,,707039,254,0,,0,
3034,Maryland Transit Administration,N,MB,DO,Average Weekday - AM Peak,630,930,515,,,,,,,,,,,,,,,,,,,,,,,,,
3034,Maryland Transit Administration,N,MB,DO,Average Weekday - Midday,930,1500,292,,,,,,,,,,,,,,,,,,,,,,,,,
3034,Maryland Transit Administration,N,MB,DO,Average Weekday - Other,,,185,,,,,,,,,,,,,,,,,,,,,,,,,
3034,Maryland Transit Administration,N,MB,DO,Average Weekday - PM Peak,1500,1830,590,,,,,,,,,,,,,,,,,,,,,,,,,
3035,Ohio Valley Regional Transportation Authority,N,DR,DO,Annual Total,,,,49253,29551,19702,,3020,1963,1057,0,0,,,,,,,,5011,4961,0,24199,305,0,,0,
3035,Ohio Valley Regional Transportation Authority,N,DR,DO,Average Typical Saturday,700,1800,2,158,101,57,,5,4,1,,,,,,,,,,14,,,81,52,0,,0,
3035,Ohio Valley Regional Transportation Authority,N,DR,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3035,Ohio Valley Regional Transportation Authority,N,DR,DO,Average Typical Weekday,700,1800,2,162,96,66,,11,7,4,,,,,,,,,,17,,,79,253,0,,0,
3035,Ohio Valley Regional Transportation Authority,N,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3035,Ohio Valley Regional Transportation Authority,N,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3035,Ohio Valley Regional Transportation Authority,N,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3035,Ohio Valley Regional Transportation Authority,N,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3035,Ohio Valley Regional Transportation Authority,N,MB,DO,Annual Total,,,,737284,731801,5483,731801,55331,54939,392,43,0,,,,,,,,442288,,,1178431,305,0,,0,
3035,Ohio Valley Regional Transportation Authority,N,MB,DO,Average Typical Saturday,600,1800,12,1285,1272,13,1272,150,147,3,,,,,,,,,,1441,,,2174,52,0,,0,
3035,Ohio Valley Regional Transportation Authority,N,MB,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3035,Ohio Valley Regional Transportation Authority,N,MB,DO,Average Typical Weekday,600,1800,14,2650,2631,19,2631,188,187,1,,,,,,,,,,1452,,,4211,253,0,,0,
3035,Ohio Valley Regional Transportation Authority,N,MB,DO,Average Weekday - AM Peak,600,,14,,,,,,,,,,,,,,,,,,,,,,,,,
3035,Ohio Valley Regional Transportation Authority,N,MB,DO,Average Weekday - Midday,,,14,,,,,,,,,,,,,,,,,,,,,,,,,
3035,Ohio Valley Regional Transportation Authority,N,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3035,Ohio Valley Regional Transportation Authority,N,MB,DO,Average Weekday - PM Peak,,1800,14,,,,,,,,,,,,,,,,,,,,,,,,,
3036,Charlottesville Area Transit,Y,MB,DO,Annual Total,,,,,941282,,,,88895,,,,,,,,,,,2405151,,,,,,,,
3036,Charlottesville Area Transit,Y,MB,DO,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3036,Charlottesville Area Transit,Y,MB,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3036,Charlottesville Area Transit,Y,MB,DO,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3036,Charlottesville Area Transit,Y,MB,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3036,Charlottesville Area Transit,Y,MB,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3036,Charlottesville Area Transit,Y,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3036,Charlottesville Area Transit,Y,MB,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3040,Annapolis Department of Transportation,Y,DR,DO,Annual Total,,,,,32964,,,,948,,,,,,,,,,,5462,,,,,,,,
3040,Annapolis Department of Transportation,Y,DR,DO,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3040,Annapolis Department of Transportation,Y,DR,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3040,Annapolis Department of Transportation,Y,DR,DO,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3040,Annapolis Department of Transportation,Y,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3040,Annapolis Department of Transportation,Y,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3040,Annapolis Department of Transportation,Y,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3040,Annapolis Department of Transportation,Y,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3040,Annapolis Department of Transportation,Y,MB,DO,Annual Total,,,,,841724,,,,75776,,,,,,,,,,,723045,,,,,,,,
3040,Annapolis Department of Transportation,Y,MB,DO,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3040,Annapolis Department of Transportation,Y,MB,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3040,Annapolis Department of Transportation,Y,MB,DO,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3040,Annapolis Department of Transportation,Y,MB,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3040,Annapolis Department of Transportation,Y,MB,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3040,Annapolis Department of Transportation,Y,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3040,Annapolis Department of Transportation,Y,MB,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3041,Allegany County Transit,Y,DR,DO,Annual Total,,,,,173228,,,,14198,,,,,,,,,,,29297,,13895,,,,,,
3041,Allegany County Transit,Y,DR,DO,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3041,Allegany County Transit,Y,DR,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3041,Allegany County Transit,Y,DR,DO,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3041,Allegany County Transit,Y,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3041,Allegany County Transit,Y,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3041,Allegany County Transit,Y,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3041,Allegany County Transit,Y,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3041,Allegany County Transit,Y,MB,DO,Annual Total,,,,,203079,,,,14884,,,,,,,,,,,181304,,,,,,,,
3041,Allegany County Transit,Y,MB,DO,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3041,Allegany County Transit,Y,MB,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3041,Allegany County Transit,Y,MB,DO,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3041,Allegany County Transit,Y,MB,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3041,Allegany County Transit,Y,MB,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3041,Allegany County Transit,Y,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3041,Allegany County Transit,Y,MB,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3042,Washington County Transit,Y,DR,DO,Annual Total,,,,,67434,,,,4057,,,,,,,,,,,12914,,0,,,,,,
3042,Washington County Transit,Y,DR,DO,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3042,Washington County Transit,Y,DR,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3042,Washington County Transit,Y,DR,DO,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3042,Washington County Transit,Y,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3042,Washington County Transit,Y,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3042,Washington County Transit,Y,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3042,Washington County Transit,Y,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3042,Washington County Transit,Y,MB,DO,Annual Total,,,,,403897,,,,26337,,,,,,,,,,,437929,,,,,,,,
3042,Washington County Transit,Y,MB,DO,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3042,Washington County Transit,Y,MB,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3042,Washington County Transit,Y,MB,DO,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3042,Washington County Transit,Y,MB,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3042,Washington County Transit,Y,MB,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3042,Washington County Transit,Y,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3042,Washington County Transit,Y,MB,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3044,Westmoreland County Transit Authority,N,DT,PT,Annual Total,,,48,141598,141598,0,,5913,5913,0,,,,,,,,,,16697,16697,,141598,306,0,,0,
3044,Westmoreland County Transit Authority,N,DT,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3044,Westmoreland County Transit Authority,N,DT,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3044,Westmoreland County Transit Authority,N,DT,PT,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3044,Westmoreland County Transit Authority,N,DT,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3044,Westmoreland County Transit Authority,N,DT,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3044,Westmoreland County Transit Authority,N,DT,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3044,Westmoreland County Transit Authority,N,DT,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3044,Westmoreland County Transit Authority,N,MB,PT,Annual Total,,,,1371751,908995,462756,909165,61018,44946,16072,0,0,,,,,,,,563238,,,8679498,306,0,,0,
3044,Westmoreland County Transit Authority,N,MB,PT,Average Typical Saturday,745,1815,6,895,745,150,745,53,43,10,,,,,,,,,,392,,,6041,52,0,,0,
3044,Westmoreland County Transit Authority,N,MB,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,
3044,Westmoreland County Transit Authority,N,MB,PT,Average Typical Weekday,500,2210,28,5217,3426,1791,3426,229,168,61,,,,,,,,,,2137,,,32931,254,0,,0,
3044,Westmoreland County Transit Authority,N,MB,PT,Average Weekday - AM Peak,530,800,19,,,,,,,,,,,,,,,,,,,,,,,,,
3044,Westmoreland County Transit Authority,N,MB,PT,Average Weekday - Midday,800,1700,13,,,,,,,,,,,,,,,,,,,,,,,,,
3044,Westmoreland County Transit Authority,N,MB,PT,Average Weekday - Other,,,11,,,,,,,,,,,,,,,,,,,,,,,,,
3044,Westmoreland County Transit Authority,N,MB,PT,Average Weekday - PM Peak,1600,1800,28,,,,,,,,,,,,,,,,,,,,,,,,,
3045,"JAUNT, Inc.",N,DR,DO,Annual Total,,,,2169462,1995119,174343,,125162,112898,12264,,,,,,,,,,314994,142689,,3854122,359,,,,
3045,"JAUNT, Inc.",N,DR,DO,Average Typical Saturday,600,2330,15,2156,1981,175,,126,113,13,,,,,,,,,,315,,,3854,52,,,,
3045,"JAUNT, Inc.",N,DR,DO,Average Typical Sunday,700,2200,9,1298,1194,104,,76,68,8,,,,,,,,,,190,,,2320,53,,,,
3045,"JAUNT, Inc.",N,DR,DO,Average Typical Weekday,600,2330,54,7828,7202,626,,452,407,45,,,,,,,,,,1136,,,13899,254,,,,
3045,"JAUNT, Inc.",N,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3045,"JAUNT, Inc.",N,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3045,"JAUNT, Inc.",N,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3045,"JAUNT, Inc.",N,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3048,Howard Transit,N,DR,PT,Annual Total,,,,953183,646987,306196,,48541,40642,7899,0,0,,,,,,,,69125,22184,0,760754,360,0,,2,
